1.258925e+00 	 1.779895e-01 	 7.388630e-01 	 -3.222827e-01 	 1.748261e-01 	 -7.234803e-02 
1.318257e+00 	 8.644411e-02 	 7.150127e-01 	 -3.453627e-01 	 1.916935e-01 	 -8.291321e-02 
1.380384e+00 	 3.931765e-02 	 6.913688e-01 	 -3.666164e-01 	 2.086782e-01 	 -9.419193e-02 
1.445440e+00 	 1.664638e-02 	 6.679838e-01 	 -3.860052e-01 	 2.256386e-01 	 -1.061221e-01 
1.513561e+00 	 6.484300e-03 	 6.449061e-01 	 -4.035084e-01 	 2.424345e-01 	 -1.186288e-01 
1.584893e+00 	 2.327860e-03 	 6.221799e-01 	 -4.191222e-01 	 2.589302e-01 	 -1.316263e-01 
1.659587e+00 	 7.586259e-04 	 5.998449e-01 	 -4.328592e-01 	 2.749959e-01 	 -1.450192e-01 
1.737801e+00 	 2.225927e-04 	 5.779365e-01 	 -4.447463e-01 	 2.905102e-01 	 -1.587048e-01 
1.819701e+00 	 5.818918e-05 	 5.564856e-01 	 -4.548239e-01 	 3.053617e-01 	 -1.725750e-01 
1.905461e+00 	 1.340489e-05 	 5.355189e-01 	 -4.631441e-01 	 3.194500e-01 	 -1.865186e-01 
1.995262e+00 	 2.687677e-06 	 5.150587e-01 	 -4.697691e-01 	 3.326871e-01 	 -2.004237e-01 
2.089296e+00 	 4.636537e-07 	 4.951235e-01 	 -4.747697e-01 	 3.449976e-01 	 -2.141794e-01 
2.187762e+00 	 6.775103e-08 	 4.757279e-01 	 -4.782235e-01 	 3.563195e-01 	 -2.276780e-01 
2.290868e+00 	 8.256098e-09 	 4.568828e-01 	 -4.802139e-01 	 3.666038e-01 	 -2.408165e-01 
2.398833e+00 	 8.216059e-10 	 4.385960e-01 	 -4.808280e-01 	 3.758143e-01 	 -2.534987e-01 
2.511886e+00 	 6.544530e-11 	 4.208721e-01 	 -4.801558e-01 	 3.839274e-01 	 -2.656359e-01 
2.630268e+00 	 4.099302e-12 	 4.037129e-01 	 -4.782888e-01 	 3.909312e-01 	 -2.771481e-01 
2.754229e+00 	 1.977309e-13 	 3.871178e-01 	 -4.753190e-01 	 3.968250e-01 	 -2.879649e-01 
2.884032e+00 	 7.106730e-15 	 3.710838e-01 	 -4.713377e-01 	 4.016180e-01 	 -2.980259e-01 
3.019952e+00 	 1.857394e-16 	 3.556061e-01 	 -4.664350e-01 	 4.053284e-01 	 -3.072811e-01 
3.162278e+00 	 3.427941e-18 	 3.406779e-01 	 -4.606989e-01 	 4.079829e-01 	 -3.156905e-01 
3.311311e+00 	 4.317767e-20 	 3.262910e-01 	 -4.542148e-01 	 4.096147e-01 	 -3.232244e-01 
3.467369e+00 	 3.570653e-22 	 3.124360e-01 	 -4.470649e-01 	 4.102635e-01 	 -3.298631e-01 
3.630781e+00 	 1.864126e-24 	 2.991021e-01 	 -4.393278e-01 	 4.099735e-01 	 -3.355959e-01 
3.801894e+00 	 5.877535e-27 	 2.862779e-01 	 -4.310784e-01 	 4.087933e-01 	 -3.404210e-01 
3.981072e+00 	 1.065106e-29 	 2.739510e-01 	 -4.223876e-01 	 4.067745e-01 	 -3.443447e-01 
4.168694e+00 	 1.052069e-32 	 2.621085e-01 	 -4.133221e-01 	 4.039707e-01 	 -3.473805e-01 
4.365158e+00 	 5.347633e-36 	 2.507370e-01 	 -4.039444e-01 	 4.004373e-01 	 -3.495485e-01 
4.570882e+00 	 1.313460e-39 	 2.398228e-01 	 -3.943126e-01 	 3.962302e-01 	 -3.508744e-01 
4.786301e+00 	 1.447477e-43 	 2.293520e-01 	 -3.844808e-01 	 3.914057e-01 	 -3.513892e-01 
5.011872e+00 	 6.646026e-48 	 2.193104e-01 	 -3.744988e-01 	 3.860194e-01 	 -3.511275e-01 
5.248075e+00 	 1.167682e-52 	 2.096840e-01 	 -3.644125e-01 	 3.801261e-01 	 -3.501278e-01 
5.495409e+00 	 7.156577e-58 	 2.004586e-01 	 -3.542639e-01 	 3.737795e-01 	 -3.484308e-01 
5.754399e+00 	 1.382239e-63 	 1.916202e-01 	 -3.440912e-01 	 3.670314e-01 	 -3.460797e-01 
6.025596e+00 	 7.531934e-70 	 1.831550e-01 	 -3.339289e-01 	 3.599317e-01 	 -3.431186e-01 
6.309573e+00 	 1.023773e-76 	 1.750493e-01 	 -3.238082e-01 	 3.525283e-01 	 -3.395926e-01 
6.606934e+00 	 3.040535e-84 	 1.672898e-01 	 -3.137571e-01 	 3.448666e-01 	 -3.355473e-01 
6.918310e+00 	 1.702565e-92 	 1.598631e-01 	 -3.038005e-01 	 3.369898e-01 	 -3.310278e-01 
7.244360e+00 	 1.530634e-101 	 1.527565e-01 	 -2.939606e-01 	 3.289384e-01 	 -3.260789e-01 
7.585776e+00 	 1.852123e-111 	 1.459574e-01 	 -2.842567e-01 	 3.207504e-01 	 -3.207444e-01 
7.943282e+00 	 2.486014e-122 	 1.394536e-01 	 -2.747058e-01 	 3.124612e-01 	 -3.150670e-01 
8.317638e+00 	 2.994197e-134 	 1.332332e-01 	 -2.653226e-01 	 3.041036e-01 	 -3.090877e-01 
8.709636e+00 	 2.563781e-147 	 1.272847e-01 	 -2.561195e-01 	 2.957079e-01 	 -3.028463e-01 
9.120108e+00 	 1.210899e-161 	 1.215970e-01 	 -2.471073e-01 	 2.873021e-01 	 -2.963805e-01 
9.549926e+00 	 2.381781e-177 	 1.161593e-01 	 -2.382946e-01 	 2.789116e-01 	 -2.897262e-01 
